CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
sdv-id-NqnRng,223603,627318,807820,2.2431,2.8954,0.9231,31305,17689,0.6531,0.1408,0.0394,0.0308,169,123,0.5025,0.0036,0.0097,0.0,34489,20064,0.6182,0.1728,0.0604,0.0452,84,131,0.4239,0.0,0.0,0.0,3534,2024,0.5187,0.0645,0.0027,0.0006,30799,15877,0.5255,0.1318,0.0492,0.0289,8594,8049,0.5145,0.0368,0.012,0.0107,0,7,1.0,0.1155,0.0492,0.0177,11226,6387,0.4772,0.0443,0.0141,0.0135,72260,3184,0.5839,0.0872,0.0792,0.0158,17036,8640,0.5037,0.0624,0.0211,0.0132,217608,126954,0.5833,0.7764,0.3208,0.3552,High,1,0,0,1,0,604,0
sdv-id-pIOSpj,192024,867395,1502407,3.3526,6.8715,2.2463,8469,4784,0.6746,0.0451,0.0127,0.0068,2718,3234,0.5,0.0302,0.0151,0.0002,21238,11738,0.551,0.1017,0.0294,0.0111,718,605,1.1671,0.0,0.0,0.0,487,128,0.4669,0.0341,0.0006,0.0002,41311,19331,0.5087,0.1919,0.0409,0.0301,12404,15558,0.2538,0.0689,0.0178,0.0079,0,0,1.0,0.1189,0.0277,0.0125,11320,5280,0.491,0.0469,0.0103,0.0056,37431,122,0.5203,0.0179,0.0456,0.0022,17859,8409,0.5024,0.0766,0.0169,0.0124,152227,81328,0.4887,0.8095,0.1903,0.1192,No,1,0,0,1,0,568,0
sdv-id-nohloc,212464,775038,3141238,4.8329,12.6858,4.0391,10659,4780,0.2132,0.0449,0.0088,0.0012,5730,6261,0.5036,0.0817,0.0252,0.0006,41494,23807,0.537,0.1798,0.0551,0.0158,394,378,0.9589,0.0,0.0,0.0,4,8,0.4921,0.0148,0.0,0.0,30591,14383,0.5058,0.1379,0.0408,0.0098,8890,1177,0.4069,0.0376,0.0136,0.0024,2154,2790,1.0,0.2256,0.0736,0.0383,14811,8099,0.5475,0.0719,0.0246,0.0057,43950,280,0.4258,0.0231,0.0422,0.0022,17710,9785,0.5045,0.0765,0.0237,0.0062,169957,89838,0.5174,0.7176,0.2284,0.0565,High,1,1,0,1,0,506,1
sdv-id-hZMzvl,172009,353452,2514009,1.9587,14.056,6.9302,20700,8742,0.4936,0.1055,0.0721,0.0066,0,0,0.5017,0.0,0.0045,0.0,34802,22554,0.6909,0.185,0.0885,0.0083,1379,1004,0.846,0.0003,0.0,0.0,494,470,0.5107,0.0367,0.002,0.0002,12718,6827,0.4991,0.0815,0.0398,0.007,8887,3618,0.6126,0.0532,0.0246,0.0019,0,0,1.0,0.1056,0.0348,0.0115,6853,2709,0.492,0.0358,0.0173,0.0017,68816,9838,0.3228,0.1536,0.1304,0.0291,5699,2906,0.505,0.0461,0.0203,0.003,118960,61084,0.4867,0.6716,0.3371,0.0514,No,1,1,0,1,0,489,0
sdv-id-xqsPUH,396685,640003,1300141,1.2152,1.9377,1.6313,25151,33021,1.0,0.0684,0.055,0.0219,14,9,0.5045,0.0004,0.006,0.0,46490,26347,0.5619,0.1174,0.0813,0.0418,552,518,0.7402,0.0,0.0,0.0,16792,7234,0.4702,0.0901,0.0104,0.0019,33274,16512,0.547,0.0735,0.0542,0.0447,30226,19871,1.0,0.0849,0.0475,0.0295,14310,11481,1.0,0.2244,0.1254,0.0651,15710,7950,0.4994,0.0341,0.023,0.0123,95910,3808,0.7527,0.068,0.1033,0.015,19429,9498,0.5019,0.0422,0.0257,0.0228,300574,188451,0.6519,0.7967,0.5356,0.3402,No,1,0,0,1,0,656,1
sdv-id-FeQQdA,372062,966988,1587322,3.7472,3.5273,2.12,30519,7729,0.4762,0.0952,0.05,0.0239,29074,18794,0.503,0.2092,0.0624,0.0037,27633,14894,0.5303,0.0738,0.027,0.0162,1006,644,0.3459,0.0,0.0,0.0,13923,7290,0.56,0.088,0.0093,0.0011,52863,32600,0.6251,0.1293,0.053,0.0375,16936,11877,0.6943,0.0444,0.0169,0.0122,31,126,1.0,0.158,0.0586,0.0318,10551,4855,0.4876,0.0235,0.0087,0.0064,112690,39448,0.5886,0.2482,0.1852,0.0742,17322,8573,0.5015,0.0395,0.0134,0.0106,385560,232256,0.6095,0.9746,0.3603,0.3554,High,1,1,0,1,0,596,0
sdv-id-bPNCsp,212418,1056795,1257136,7.4535,6.0878,1.3732,10415,4183,0.4907,0.0482,0.0084,0.0075,15417,14002,0.4993,0.1293,0.0276,0.0014,18866,9002,0.4947,0.0773,0.0084,0.0114,874,627,0.8861,0.0,0.0,0.0,19717,10728,0.4793,0.1026,0.0241,0.0027,36497,17858,0.4977,0.1822,0.0346,0.0281,14938,4839,0.5868,0.0677,0.0134,0.0141,0,0,1.0,0.101,0.0258,0.0131,10106,6428,0.5756,0.0497,0.0083,0.009,53509,653,0.5658,0.0543,0.0534,0.0073,17662,8529,0.5007,0.0753,0.012,0.0099,175221,74517,0.515,0.9498,0.1523,0.1622,High,1,0,0,1,0,627,1
sdv-id-CbrBTR,371326,827173,2690475,2.178,6.257,3.1113,40027,28945,0.2755,0.1325,0.0759,0.0266,27992,18687,0.5006,0.2117,0.0587,0.0032,46038,27792,0.5514,0.1621,0.0996,0.022,794,678,0.4129,0.0,0.0,0.0,0,0,0.556,0.0039,0.0,0.0,27710,13273,0.4567,0.0862,0.0309,0.0135,10381,128,0.2717,0.0261,0.0135,0.0047,4916,5403,1.0,0.2021,0.0995,0.041,15950,7851,0.4289,0.0586,0.0274,0.0103,78776,6587,0.3999,0.0781,0.0824,0.0227,18025,9485,0.5023,0.0531,0.0277,0.0083,255080,101327,0.4594,0.6695,0.2907,0.094,No,1,1,0,1,0,575,0
sdv-id-dvwVbh,264658,722399,3051778,1.328,12.8205,4.6213,20920,5725,0.2934,0.0787,0.0438,0.0088,10465,10099,0.5013,0.1218,0.0323,0.0006,44016,27350,0.6891,0.1524,0.0743,0.0129,449,557,0.743,0.0,0.0,0.0,0,0,0.4531,0.0038,0.0,0.0,42807,22725,0.5236,0.1745,0.0609,0.0122,9836,10069,0.897,0.0323,0.0144,0.0022,13998,11449,1.0,0.2606,0.1299,0.0574,14138,7767,0.5612,0.0522,0.022,0.0036,41181,281,0.5018,0.0238,0.0394,0.0045,19844,9706,0.504,0.0681,0.0313,0.0054,218808,128741,0.582,0.727,0.3334,0.0599,No,1,1,0,1,0,536,1
sdv-id-dprWKk,209826,743064,1550545,5.3405,6.742,2.1782,16022,6474,0.6103,0.0694,0.0179,0.0086,33134,19190,0.5046,0.2206,0.0714,0.0058,24277,14958,0.6831,0.1044,0.043,0.0091,276,105,0.9772,0.0,0.0,0.0,6033,4779,0.5096,0.0837,0.0073,0.0011,45332,21263,0.5125,0.1645,0.0705,0.0276,10438,3124,0.846,0.0446,0.0154,0.009,5454,5438,1.0,0.2646,0.1049,0.0572,7133,2797,0.4688,0.0302,0.0091,0.0045,31269,2,0.6872,0.0044,0.0342,0.0001,15028,7049,0.5034,0.0669,0.0197,0.0064,216119,114842,0.6037,0.9351,0.2918,0.1759,High,1,0,0,1,0,604,1
sdv-id-KAynwQ,220587,689804,1159461,3.3202,5.914,1.8804,11897,18817,0.7069,0.0492,0.0222,0.0083,25776,17858,0.5043,0.2017,0.0541,0.0032,5400,2748,0.4933,0.0323,0.0083,0.0081,1394,1055,1.2497,0.0007,0.0,0.0,656,430,0.4782,0.0296,0.001,0.0002,37297,19281,0.4947,0.1675,0.0526,0.0288,10028,2962,0.5331,0.0375,0.013,0.0066,7,44,1.0,0.1466,0.0528,0.0246,6301,3576,0.512,0.0267,0.0089,0.0053,125164,135330,0.6025,0.3737,0.3139,0.1981,14670,6691,0.4994,0.0488,0.0148,0.0088,210530,108470,0.5382,0.9198,0.3205,0.1533,No,1,0,0,1,0,617,0
sdv-id-bDZKhN,121776,504739,736602,5.7735,8.6155,1.4257,5948,826,0.0882,0.0506,0.0146,0.0135,2303,2268,0.5044,0.0389,0.0246,0.0003,8004,4029,0.4994,0.0797,0.0189,0.0154,352,296,0.8737,0.0,0.0,0.0,16862,6969,0.5654,0.1011,0.0126,0.0022,24381,9304,0.4284,0.1873,0.0596,0.0221,3107,46,0.1712,0.0271,0.0073,0.005,2,21,1.0,0.1828,0.0519,0.0241,4382,2936,0.5891,0.0402,0.0106,0.007,53202,4201,0.2895,0.1077,0.0899,0.0332,8498,4706,0.5025,0.0782,0.02,0.0075,105370,47849,0.407,0.8979,0.1819,0.1256,High,1,0,1,1,1,529,1
sdv-id-CpeyAE,314864,412489,833680,0.9483,2.7638,2.7462,12840,1045,0.1813,0.0455,0.026,0.0136,0,0,0.501,0.0,0.0045,0.0,49923,30094,0.5728,0.1846,0.1438,0.043,786,599,0.8392,0.0,0.0,0.0,936,875,0.5066,0.0523,0.0022,0.0003,24319,12300,0.5366,0.0797,0.056,0.0298,7742,935,0.5865,0.0247,0.0186,0.0079,18715,14428,1.0,0.2844,0.1458,0.117,14543,8058,0.5507,0.0522,0.0366,0.0157,69885,4240,0.6265,0.1009,0.1377,0.0235,16746,8450,0.5009,0.048,0.039,0.0127,267427,123670,0.5043,0.8727,0.5684,0.2779,No,1,1,0,1,0,630,0
sdv-id-QVqHjD,191046,410760,4265244,2.4499,16.8183,11.3034,7715,527,0.1738,0.0387,0.0301,0.0015,12256,11767,0.4977,0.149,0.0462,0.0013,9123,5244,0.5779,0.0623,0.0316,0.0021,845,643,0.5993,0.0,0.0,0.0,1,1,0.4155,0.0096,0.0,0.0,39209,19860,0.5101,0.1957,0.1068,0.009,8474,7627,0.0417,0.0449,0.0241,0.0014,22577,16255,1.0,0.295,0.1427,0.0648,4755,2408,0.4967,0.0352,0.0193,0.0014,45836,1357,0.4308,0.0477,0.0707,0.0027,9038,5176,0.5031,0.0638,0.032,0.0035,157574,84339,0.4803,0.8026,0.3552,0.0511,No,1,1,1,1,1,487,1
sdv-id-WAhXXz,205188,1114699,3645463,5.0646,15.3578,4.932,21627,18444,0.6653,0.1046,0.0344,0.0042,55,31,0.5035,0.0025,0.0088,0.0,31174,17318,0.5289,0.153,0.0284,0.0051,1056,733,0.3716,0.0,0.0,0.0,830,164,0.4773,0.0451,0.0011,0.0002,37858,18731,0.4971,0.1616,0.0354,0.0076,16942,5000,0.5112,0.0847,0.0204,0.0036,10,53,1.0,0.1627,0.0494,0.0187,12635,7099,0.5271,0.0509,0.0098,0.0019,47687,44,0.4467,0.0168,0.0334,0.0005,17570,9110,0.5017,0.0746,0.0127,0.0031,189445,94577,0.54,0.9893,0.1954,0.0524,No,1,1,0,1,0,527,1
sdv-id-ryHIRf,193323,288719,1438996,0.99,8.7742,3.7681,8727,2365,0.3333,0.0448,0.0355,0.006,13768,12501,0.5009,0.1562,0.0442,0.0012,27506,14118,0.5009,0.1331,0.0943,0.0168,960,706,0.5987,0.0,0.0,0.0,1455,1069,0.5221,0.0624,0.0034,0.0006,18341,9157,0.4963,0.0928,0.062,0.0117,2033,1343,0.4841,0.0115,0.0077,0.0014,112,369,1.0,0.1653,0.0888,0.0256,9222,3006,0.4265,0.0452,0.0261,0.0057,56244,2668,0.2934,0.0962,0.0968,0.0283,9341,4851,0.5032,0.0531,0.036,0.0048,145172,67976,0.4936,0.7168,0.5053,0.0789,High,1,1,0,1,0,565,1
sdv-id-UERBDN,196871,718331,959854,4.0371,3.9326,1.4219,11736,9222,0.6424,0.0546,0.0145,0.0127,475,576,0.5022,0.0148,0.0132,0.0002,18768,9526,0.5348,0.0983,0.0245,0.0263,248,141,0.1729,0.0,0.0,0.0,64,30,0.6216,0.0303,0.0003,0.0001,25227,13235,0.49,0.1296,0.0372,0.0319,5592,105,0.2434,0.0236,0.0074,0.0068,6,39,1.0,0.1422,0.0529,0.0192,10406,4846,0.5317,0.0394,0.0105,0.0095,89952,26024,0.3688,0.1898,0.1553,0.0626,12975,6355,0.502,0.0551,0.0138,0.0168,151931,64255,0.4409,0.7471,0.2243,0.2388,No,1,0,1,1,0,676,0
sdv-id-StWLNf,343952,729178,1777458,2.2145,4.2473,3.0441,15507,8082,0.876,0.0457,0.035,0.0055,24264,17723,0.5021,0.1938,0.0552,0.0032,17477,7818,0.5223,0.0518,0.0428,0.0087,444,335,1.2575,0.0,0.0,0.0,21957,11645,0.5384,0.1075,0.0432,0.0054,81342,44837,0.5512,0.2666,0.1509,0.0763,20267,11020,0.6863,0.0669,0.0358,0.016,9,50,1.0,0.1553,0.071,0.0177,11580,5204,0.5241,0.0359,0.023,0.007,34154,3,0.4332,0.0035,0.0245,0.0003,20320,10228,0.5043,0.0795,0.0413,0.0186,283616,123676,0.566,0.7273,0.3712,0.191,High,1,0,0,1,0,693,0
sdv-id-UMbhDY,465339,2260946,2112488,5.51,4.0865,0.6898,14020,11285,0.5897,0.0254,0.0031,0.0075,29020,18824,0.5026,0.2118,0.0481,0.0038,47967,27657,0.4975,0.1128,0.0102,0.039,979,1040,0.2258,0.0,0.0,0.0,0,0,0.4853,0.0055,0.0,0.0,26482,12940,0.4738,0.0715,0.0214,0.0143,14761,5057,0.0903,0.0291,0.0056,0.0067,57,206,1.0,0.1447,0.0402,0.0378,16838,8494,0.5246,0.0565,0.0086,0.0132,137543,100715,0.2077,0.3349,0.1697,0.1417,18795,9196,0.5005,0.0429,0.0081,0.0163,314426,108422,0.4258,0.6704,0.1316,0.2463,No,1,0,1,1,0,655,0
sdv-id-BMMVeZ,343510,836083,1472721,1.5939,3.8183,1.5356,18175,1813,0.1188,0.053,0.0239,0.0182,1570,2068,0.5036,0.0335,0.0117,0.0002,40584,21131,0.5248,0.1214,0.0417,0.0325,273,125,1.1489,0.0,0.0,0.0,5,7,0.5223,0.0108,0.0,0.0,24552,11423,0.4178,0.0879,0.0296,0.0167,14398,1869,0.6413,0.0366,0.0154,0.0089,2192,2858,1.0,0.2535,0.0909,0.0564,12928,7809,0.5296,0.046,0.0177,0.0109,70021,1384,0.5143,0.0902,0.0913,0.0157,17729,8171,0.5005,0.054,0.0211,0.0128,288406,112059,0.4621,0.7405,0.3224,0.1332,No,1,0,0,1,0,658,1
sdv-id-nIQZxH,239966,980163,2692820,5.0367,10.3622,2.6659,13145,7748,0.6581,0.0512,0.0178,0.0057,1041,1095,0.5035,0.0154,0.014,0.0001,22514,14431,0.7368,0.0891,0.025,0.0116,355,85,1.1455,0.0,0.0,0.0,294,182,0.5401,0.0234,0.0004,0.0,33006,13579,0.5176,0.1033,0.0352,0.0103,4324,115,0.3965,0.015,0.0042,0.0014,18280,13583,1.0,0.3058,0.131,0.0688,5311,2148,0.4583,0.0201,0.0054,0.0018,74878,12865,0.7306,0.1293,0.127,0.0248,12702,6442,0.5019,0.0429,0.0109,0.0038,227367,121696,0.5533,0.9579,0.2118,0.1045,High,1,1,1,1,1,551,1
sdv-id-GwdUIz,251283,1428045,520050,7.3951,1.8772,0.4033,6009,10941,1.0,0.0216,0.0071,0.015,24252,17698,0.5018,0.2051,0.0538,0.0036,5057,2733,0.5362,0.0237,0.0046,0.0102,1364,816,0.7792,0.0005,0.0,0.0,782,501,0.5084,0.0526,0.0023,0.0003,60442,39171,0.6409,0.2382,0.0412,0.0935,9989,4987,0.551,0.0339,0.0059,0.0205,3444,3956,1.0,0.1869,0.0845,0.0401,3383,1619,0.4729,0.0149,0.0027,0.0075,148826,158788,0.7913,0.4342,0.3906,0.3375,7508,3451,0.5045,0.0425,0.0076,0.0159,271322,172346,0.6226,0.9017,0.1602,0.6145,High,1,0,0,1,1,631,0
sdv-id-WVsmBe,220374,288983,2212049,1.7463,9.0494,6.4486,8152,3984,0.252,0.0345,0.022,0.0017,276,429,0.4986,0.0045,0.0098,0.0,30330,17835,0.5759,0.1453,0.1066,0.0111,999,982,0.4607,0.0001,0.0,0.0,3,4,0.5667,0.0082,0.0,0.0,24022,11769,0.5176,0.112,0.0735,0.0084,4401,247,0.3481,0.0194,0.0152,0.0012,0,0,1.0,0.1093,0.0399,0.0116,11013,5331,0.5028,0.0475,0.0354,0.0035,81789,13094,0.544,0.1379,0.1529,0.0233,15339,7172,0.5002,0.0588,0.0478,0.0037,148461,72859,0.515,0.673,0.4357,0.0659,No,1,1,0,1,0,602,0
sdv-id-UBOuVL,420111,486581,2998489,1.0751,7.4501,6.8124,15688,11963,0.7569,0.0349,0.0416,0.0043,25137,17481,0.5012,0.1786,0.0529,0.0015,34521,19167,0.537,0.0803,0.0705,0.0061,9,14,1.1137,0.0,0.0,0.0,453,210,0.5371,0.0451,0.001,0.0002,75789,47200,0.5803,0.2272,0.1942,0.0296,24264,6646,0.4748,0.0638,0.0481,0.0083,0,0,1.0,0.0816,0.0266,0.0091,16024,8268,0.5033,0.0431,0.0352,0.0045,112140,36034,0.4454,0.2025,0.18,0.0558,20482,10285,0.501,0.0703,0.0625,0.0087,285701,151151,0.5208,0.6806,0.6314,0.1117,No,1,0,0,1,0,622,0
sdv-id-mkjdaO,435612,1613553,300291,5.2807,0.5707,0.1932,17818,11181,0.8022,0.0403,0.0098,0.0272,15,7,0.5014,0.0001,0.0066,0.0,39846,24476,0.702,0.1024,0.0212,0.0841,1298,942,0.7146,0.0002,0.0,0.0,3,3,0.5036,0.0094,0.0,0.0,62134,25694,0.4456,0.1413,0.0467,0.1416,20549,6105,0.4061,0.0508,0.0139,0.0438,0,0,1.0,0.0911,0.0301,0.0141,15425,7877,0.4697,0.0349,0.0084,0.0328,163631,158788,0.5849,0.414,0.3137,0.2871,20414,10282,0.5023,0.0613,0.014,0.0668,390553,214457,0.5414,0.9513,0.2065,0.9119,High,1,0,0,1,1,749,0
sdv-id-qotclw,216618,937930,1120240,3.1261,4.0615,0.828,13036,6214,0.4384,0.06,0.0124,0.0152,0,0,0.5068,0.0,0.0049,0.0,35618,20966,0.6524,0.157,0.0484,0.0458,1384,1045,1.2809,0.0004,0.0,0.0,1680,1253,0.4524,0.0606,0.0013,0.0003,33323,14530,0.4531,0.161,0.0377,0.0526,13051,2146,0.6606,0.0547,0.0116,0.016,0,0,1.0,0.1182,0.0461,0.0161,13133,6961,0.4798,0.0584,0.0126,0.0152,79690,16529,0.2839,0.1419,0.1294,0.0503,18151,9246,0.5004,0.0797,0.0197,0.0313,185228,94128,0.4866,0.8212,0.1921,0.2372,High,1,1,0,1,0,595,0
sdv-id-bAZyty,277019,870868,3588091,3.5499,12.8421,4.628,7263,6491,0.9488,0.0224,0.0068,0.0013,21639,16421,0.5015,0.1847,0.0553,0.0022,6926,3018,0.4931,0.0297,0.0075,0.0018,1317,957,0.5827,0.0003,0.0,0.0,20678,10325,0.5127,0.1059,0.0272,0.0029,46752,27746,0.5517,0.197,0.0516,0.0129,14081,4953,0.2874,0.0491,0.0169,0.004,78,258,1.0,0.17,0.0613,0.025,5925,2821,0.4831,0.0238,0.0082,0.0016,121685,83537,0.4464,0.3312,0.2341,0.0703,14347,7655,0.5029,0.0514,0.0158,0.0037,281406,148545,0.541,0.9109,0.3296,0.0823,High,1,1,0,1,0,541,1
sdv-id-crPgLj,279094,584070,1772180,1.4282,7.0286,4.1398,13882,5086,0.3741,0.0466,0.0171,0.0048,80,40,0.5017,0.0028,0.008,0.0,28444,14475,0.5061,0.0899,0.0418,0.015,1178,890,1.0382,0.0001,0.0,0.0,1601,1252,0.4788,0.05,0.0018,0.0004,31295,19621,0.552,0.1406,0.0655,0.0176,12712,6410,0.633,0.0474,0.0287,0.0088,0,0,1.0,0.1052,0.0331,0.0101,11941,7208,0.5205,0.0461,0.0236,0.0076,88675,24391,0.4808,0.1833,0.1494,0.0419,15888,7976,0.5033,0.0548,0.0301,0.0094,191500,106147,0.5282,0.6876,0.3364,0.107,No,1,0,0,1,0,500,0
sdv-id-DRwYwr,226681,327828,697975,1.3474,2.0213,1.7782,18124,3806,0.4675,0.0863,0.0358,0.0251,356,675,0.504,0.0074,0.0107,0.0001,59880,42602,0.7663,0.2749,0.2302,0.1041,1112,1007,1.0444,0.0001,0.0,0.0,21534,11158,0.5197,0.1075,0.0368,0.0056,12572,6949,0.5067,0.0686,0.0386,0.0209,17919,9917,0.532,0.0794,0.0408,0.0294,0,0,1.0,0.121,0.0413,0.0133,14952,8269,0.5226,0.0748,0.0461,0.0282,48593,9,0.2779,0.0125,0.0574,0.0011,15326,6802,0.5016,0.0549,0.0417,0.0164,165948,85932,0.5294,0.7497,0.4614,0.3539,High,1,0,0,1,0,591,1
sdv-id-oxtGhs,245189,1970894,1719152,8.3415,6.6974,0.5958,9614,2235,0.1474,0.0328,0.0045,0.0138,133,115,0.5006,0.0025,0.0086,0.0,17937,8887,0.4963,0.0603,0.0054,0.0169,1022,728,0.3742,0.0001,0.0,0.0,9867,4857,0.5571,0.0882,0.0065,0.001,32047,15525,0.5073,0.1316,0.0225,0.022,9538,2176,0.2492,0.0402,0.0039,0.0088,5764,5941,1.0,0.2223,0.0885,0.0611,9411,5687,0.5442,0.0352,0.0038,0.0075,121351,82017,0.4345,0.3275,0.1354,0.1118,14974,8286,0.503,0.0546,0.0075,0.01,213208,107643,0.5447,0.8171,0.1117,0.1537,High,1,1,0,1,0,565,0
sdv-id-PNFQAt,141696,737185,1571480,5.3228,10.8991,2.5257,2613,1935,0.3693,0.0205,0.0047,0.002,3,1,0.5014,0.0001,0.0051,0.0,11215,7065,0.6067,0.0851,0.0171,0.0138,582,309,0.3193,0.0,0.0,0.0,14733,6544,0.4272,0.0893,0.0115,0.0013,19668,8365,0.397,0.1564,0.0294,0.0142,5867,136,0.1005,0.0457,0.0088,0.0051,5696,5984,1.0,0.2597,0.0991,0.0414,4121,2135,0.474,0.0376,0.008,0.0037,45694,1746,0.3892,0.0788,0.0632,0.0217,5838,3292,0.5017,0.0667,0.0129,0.0084,123784,52701,0.4299,0.7268,0.1438,0.0666,High,1,1,1,1,0,475,1
sdv-id-zNkhgU,277466,1509884,1617876,5.5682,6.759,1.1099,17156,11715,0.7681,0.0644,0.0116,0.0167,193,146,0.5048,0.0019,0.0067,0.0,14877,6328,0.4932,0.0611,0.0097,0.0096,266,413,1.1117,0.0,0.0,0.0,0,0,0.5408,0.0021,0.0,0.0,50420,27009,0.5262,0.1905,0.0317,0.0441,16231,5950,0.4453,0.0631,0.0126,0.0177,7,44,1.0,0.1625,0.0535,0.0269,11313,7234,0.5388,0.0366,0.0058,0.0079,63259,2492,0.6785,0.0683,0.0697,0.0138,19181,9533,0.5024,0.067,0.0105,0.0114,221766,125304,0.5336,0.7598,0.1341,0.1315,No,1,1,0,1,1,579,1
sdv-id-KZuReX,229687,970112,1553880,3.6821,7.7343,1.8254,12151,2845,0.6488,0.0515,0.0135,0.0073,1672,1529,0.5031,0.036,0.0204,0.0002,16414,9617,0.6774,0.0511,0.0182,0.0115,346,746,0.9414,0.0,0.0,0.0,0,0,0.4387,0.0021,0.0,0.0,50349,23506,0.497,0.1985,0.0465,0.0385,10328,3345,0.3904,0.0432,0.0118,0.0074,2816,3438,1.0,0.2132,0.0875,0.0479,8138,4763,0.4789,0.0327,0.0083,0.0063,113261,83657,0.5054,0.3252,0.2048,0.1434,14018,7803,0.5024,0.0659,0.0151,0.0153,225588,125055,0.5114,0.9694,0.2723,0.1909,No,1,0,0,1,1,599,0
sdv-id-IqbeGn,391765,434377,3189980,0.8873,8.4366,6.6355,21554,8754,0.9,0.0633,0.0546,0.006,1004,831,0.5018,0.0157,0.0164,0.0001,54656,36209,0.7734,0.1846,0.1776,0.0198,183,161,0.8354,0.0,0.0,0.0,8071,2453,0.5071,0.0796,0.0066,0.0007,26395,13713,0.5653,0.0612,0.0639,0.0079,13183,1910,0.9211,0.0349,0.029,0.0045,9966,8976,1.0,0.2435,0.1332,0.0546,13158,6313,0.4671,0.0273,0.0253,0.0037,68064,368,0.7459,0.0212,0.0853,0.0034,16502,8076,0.5018,0.0293,0.0305,0.003,312220,217600,0.6317,0.8145,0.7088,0.0847,High,1,1,1,1,0,555,1
sdv-id-elautj,274691,676287,2070583,2.2831,6.78,3.852,20670,5859,0.7436,0.0756,0.0363,0.0217,3,3,0.5025,0.0001,0.0062,0.0,35899,17948,0.4936,0.1422,0.0625,0.0256,315,414,0.7706,0.0,0.0,0.0,523,289,0.5993,0.0521,0.0009,0.0001,41698,19466,0.5217,0.1391,0.0694,0.0305,16582,6084,0.4816,0.0613,0.0229,0.0129,0,1,1.0,0.1154,0.042,0.0148,16111,7795,0.4767,0.0576,0.0285,0.0107,79018,1640,0.312,0.0613,0.0925,0.0085,20240,10186,0.5025,0.0715,0.0351,0.0199,229230,107410,0.5216,0.9263,0.3909,0.1992,High,1,0,0,1,1,577,0
sdv-id-tfUHjd,224890,787441,1338246,4.8776,6.2039,2.0572,10505,4004,0.2288,0.0459,0.0255,0.0121,4592,4913,0.5017,0.0607,0.0288,0.0006,30739,17348,0.5437,0.1336,0.0441,0.0251,670,230,0.2099,0.0,0.0,0.0,1154,727,0.4612,0.0466,0.0018,0.0003,29533,14834,0.4871,0.1257,0.0433,0.0215,13487,8833,0.4122,0.0563,0.0189,0.0107,19157,14425,1.0,0.2835,0.1515,0.0843,8920,4396,0.5352,0.031,0.009,0.0066,61970,6259,0.3919,0.0855,0.0743,0.0399,16473,8156,0.5028,0.0552,0.0146,0.008,186607,77520,0.4454,0.7835,0.2214,0.1988,No,1,0,0,1,0,648,0
